loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),identifierForVendor(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),avAudioRecorder_Timestamp_since1970(s),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),label(N)
2022-02-18 15:43:14.786 +0100,147,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.770303,-6.441958427429199,-29.50676536560059,-28.94235229492188,175.2819671630859,172.0083923339844,18.04047012329102,201898.770395875,0.11639404296875,-0.31341552734375,-0.8548431396484375,201898.770395875,0.2014662772417068,0.2717734575271606,0.847061812877655,201898.763536875,-13.44444274902344,-60.51399230957031,-182.1061553955078,201898.762947875,-3.021585641184912,-0.03399992088760429,0.3529425492727623,0.1904246956110001,0.2862255871295929,0.8072105646133423,0.1234359443187714,0.02406707406044006,0.0768093466758728,XArbitraryCorrectedZVertical,0.006178835784185585,0.1762190480036484,0.9827345703618375,-0.0560486982722328,-0.03189800679683685,-0.3456604778766632,-0.9378173351287842,-6.751884460449219,-29.49220848083496,-29.01010131835938,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.795 +0100,148,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.790248,-6.977743148803711,-29.48192024230957,-28.97184753417969,174.2765350341797,171.0029602050781,18.04042434692383,201898.780324875,0.1129150390625,-0.3176727294921875,-0.8590240478515625,201898.780324875,0.224623516201973,0.2428661733865738,0.8891051411628723,201898.773682875,-13.63685607910156,-60.50540161132812,-182.0257110595703,201898.772877875,-3.01270462328466,-0.03436387040076246,0.3546321000784708,0.2060515433549881,0.2578898668289185,0.8590365648269653,0.1438224613666534,0.03039747476577759,0.08268237113952637,XArbitraryCorrectedZVertical,0.00551896748262036,0.1770853275320578,0.9823275388005834,-0.06035605898681623,-0.03221921250224113,-0.3472453951835632,-0.9372206330299377,-6.751884460449219,-29.49220848083496,-29.01010131835938,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.807 +0100,149,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.790248,-6.977743148803711,-29.48192024230957,-28.97184753417969,174.2765350341797,171.0029602050781,18.04042434692383,201898.790254875,0.1029205322265625,-0.3283233642578125,-0.86865234375,201898.790254875,0.245912030339241,0.2218288034200668,0.9211416244506836,201898.783829875,-13.92503356933594,-60.77423095703125,-182.2083892822266,201898.782806875,-3.003309025887523,-0.03521071143213725,0.3565058226272762,0.2357580363750458,0.2316609025001526,0.8989807367324829,0.1502083986997604,0.03546512126922607,0.08058381080627441,XArbitraryCorrectedZVertical,0.005036207091084918,0.1780563438287275,0.9818669328528769,-0.06486751316742817,-0.03298991546034813,-0.3490019142627716,-0.9365411400794983,-6.977743148803711,-29.48192024230957,-28.97184753417969,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.815 +0100,150,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.810083,-7.351505279541016,-29.58251762390137,-28.97621154785156,173.1864318847656,169.9128570556641,18.04043388366699,201898.800183875,0.10284423828125,-0.320220947265625,-0.8640899658203125,201898.800183875,0.2493544369935989,0.2066136300563812,0.9569312930107117,201898.793975875,-13.96186828613281,-60.57476806640625,-181.9993743896484,201898.792736875,-2.993540066465145,-0.03644970675172923,0.3585894969378538,0.2467948943376541,0.2120367437601089,0.9296240210533142,0.139882817864418,0.02449283003807068,0.06916284561157227,XArbitraryCorrectedZVertical,0.004695318275852886,0.1791439438199288,0.9813522779373514,-0.06951996704824165,-0.03412368521094322,-0.3509537875652313,-0.9357708096504211,-7.248184204101562,-29.67130851745605,-29.09164428710938,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.827 +0100,151,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.810083,-7.351505279541016,-29.58251762390137,-28.97621154785156,173.1864318847656,169.9128570556641,18.04043388366699,201898.810113875,0.111175537109375,-0.323150634765625,-0.8716583251953125,201898.810113875,0.2593109309673309,0.2094301879405975,0.9894455671310425,201898.804122875,-14.23104858398438,-60.94827270507812,-181.8745574951172,201898.802665875,-2.983409463631477,-0.03798833200429155,0.3607073097867757,0.2517792582511902,0.1970844268798828,0.9611949920654297,0.1372354477643967,0.02874869108200073,0.06818127632141113,XArbitraryCorrectedZVertical,0.004456644381464134,0.1802607891792432,0.9807971209224207,-0.07431735002248946,-0.03553513810038567,-0.3529361188411713,-0.93497234582901,-7.351505279541016,-29.58251762390137,-28.97621154785156,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.836 +0100,152,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.829934,-7.892309188842773,-29.55799674987793,-28.76190185546875,172.0212249755859,168.7476501464844,18.04046058654785,201898.820043875,0.1135711669921875,-0.3239898681640625,-0.8797149658203125,201898.820043875,0.2511344850063324,0.2491544336080551,1.033614873886108,201898.814270875,-14.58840942382812,-60.47956848144531,-181.7943267822266,201898.812595875,-2.972900360359729,-0.039697381959911,0.3629024786376304,0.2621657848358154,0.2119935303926468,0.9978242516517639,0.1454400420188904,0.03403663635253906,0.06784635782241821,XArbitraryCorrectedZVertical,0.004252319984551292,0.1814248498303385,0.9801948199592647,-0.0792778859728836,-0.03710216283798218,-0.3549891710281372,-0.9341338872909546,-7.573480606079102,-29.82444953918457,-28.85406494140625,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.845 +0100,153,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.829934,-7.892309188842773,-29.55799674987793,-28.76190185546875,172.0212249755859,168.7476501464844,18.04046058654785,201898.829972875,0.122589111328125,-0.3187255859375,-0.8631439208984375,201898.829972875,0.2228477299213409,0.2992146611213684,1.083163261413574,201898.824417875,-14.76930236816406,-60.80499267578125,-181.6493225097656,201898.822525875,-2.961942819936871,-0.04127021046726503,0.3650265290867304,0.2506148517131805,0.2534048855304718,1.045140147209167,0.1513793915510178,0.03086405992507935,0.0533595085144043,XArbitraryCorrectedZVertical,0.003931134509888162,0.1825516265845208,0.9795534917131818,-0.08446552443447924,-0.03854015097022057,-0.3569740653038025,-0.9333189129829407,-7.892309188842773,-29.55799674987793,-28.76190185546875,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.859 +0100,154,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.850003,-8.362937927246094,-29.55929374694824,-28.56242370605469,170.7390899658203,167.4655151367188,18.04049873352051,201898.839902875,0.1250457763671875,-0.3257598876953125,-0.8499908447265625,201898.839902875,0.1806456744670868,0.3432697355747223,1.127683043479919,201898.834564875,-15.03184509277344,-60.52493286132812,-181.6038513183594,201898.832454875,-2.950463343560178,-0.04261128007342273,0.3668958308649222,0.214464470744133,0.3038912415504456,1.097485542297363,0.1585229337215424,0.03997954726219177,0.06191599369049072,XArbitraryCorrectedZVertical,0.003448487245868506,0.1835458669355745,0.9788829130022969,-0.08992829918706358,-0.03976326435804367,-0.3587195873260498,-0.9325980544090271,-8.112460136413574,-29.71496772766113,-28.63194274902344,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.864 +0100,155,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.850003,-8.362937927246094,-29.55929374694824,-28.56242370605469,170.7390899658203,167.4655151367188,18.04049873352051,201898.849832875,0.12249755859375,-0.3329620361328125,-0.855316162109375,201898.849832875,0.163478672504425,0.3897261917591095,1.189858555793762,201898.844704875,-15.25944519042969,-60.41142272949219,-181.6129913330078,201898.842384875,-2.938489883438058,-0.04367847884783049,0.3683608137453967,0.1772084385156631,0.3483780324459076,1.141581296920776,0.1659038811922073,0.03937822580337524,0.07854366302490234,XArbitraryCorrectedZVertical,0.002795725667293511,0.1843302672290062,0.9781941165784955,-0.09565980775229976,-0.04073552042245865,-0.3600866794586182,-0.9320290684700012,-8.362937927246094,-29.55929374694824,-28.56242370605469,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.874 +0100,156,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.869468,-8.840910911560059,-29.36618614196777,-28.70779418945312,169.3174743652344,166.0438995361328,18.04054641723633,201898.859761875,0.131195068359375,-0.314117431640625,-0.8776397705078125,201898.859761875,0.1615646630525589,0.4257555603981018,1.257687449455261,201898.854857875,-15.50718688964844,-60.36686706542969,-181.8399963378906,201898.852314875,-2.925920743867574,-0.04450637887318211,0.3695117736031177,0.1631748527288437,0.3962583541870117,1.210018277168274,0.1633153706789017,0.0271766185760498,0.0817265510559082,XArbitraryCorrectedZVertical,0.001978702934015086,0.1849483672492661,0.9774692694597608,-0.1017052066684505,-0.04148866608738899,-0.3611601889133453,-0.9315803647041321,-8.597048759460449,-29.43378257751465,-28.54917907714844,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.894 +0100,157,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.889462,-9.372281074523926,-29.29253578186035,-28.23666381835938,167.7303314208984,164.4567565917969,18.04060173034668,201898.869691875,0.128082275390625,-0.3181304931640625,-0.894622802734375,201898.869691875,0.1747976392507553,0.4470049142837524,1.325228571891785,201898.865004875,-16.02473449707031,-60.520751953125,-181.3423614501953,201898.862243875,-2.912605654137852,-0.04524680323197125,0.370577900329851,0.1627516895532608,0.4220971465110779,1.275221347808838,0.1707168221473694,0.04179668426513672,0.06141293048858643,XArbitraryCorrectedZVertical,0.001046934350540069,0.1855176551325405,0.9766740272780785,-0.1081189605905528,-0.04216098040342331,-0.3621541559696198,-0.9311642050743103,-8.840910911560059,-29.36618614196777,-28.70779418945312,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.894 +0100,158,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.889462,-9.372281074523926,-29.29253578186035,-28.23666381835938,167.7303314208984,164.4567565917969,18.04060173034668,201898.879620875,0.1342620849609375,-0.3180389404296875,-0.91864013671875,201898.879620875,0.1936325877904892,0.4657719433307648,1.402039527893066,201898.875150875,-15.97802734375,-60.25466918945312,-181.2419891357422,201898.872173875,-2.898595318080547,-0.04601926665462879,0.3716988944531071,0.1856758594512939,0.4435487687587738,1.342791795730591,0.1729890555143356,0.0488380491733551,0.04331958293914795,XArbitraryCorrectedZVertical,5.51441331568675e-05,0.1861111876082886,0.9757916964116433,-0.1148612738455165,-0.04286155477166176,-0.363198846578598,-0.9307252168655396,-9.28056526184082,-29.45703315734863,-28.39694213867188,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.904 +0100,159,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.889462,-9.372281074523926,-29.29253578186035,-28.23666381835938,167.7303314208984,164.4567565917969,18.04060173034668,201898.889550875,0.14739990234375,-0.30438232421875,-0.9311065673828125,201898.889550875,0.2117793560028076,0.4723164141178131,1.497109889984131,201898.885297875,-16.40602111816406,-60.18916320800781,-181.2209930419922,201898.882102875,-2.883790492019736,-0.04690151186808422,0.3729753453200014,0.1990185678005219,0.4628452360630035,1.423939824104309,0.1737273633480072,0.04473221302032471,0.02087533473968506,XArbitraryCorrectedZVertical,-0.0009758074236716069,0.1867817969978975,0.974799984796892,-0.1219694026517152,-0.04366089403629303,-0.3643878102302551,-0.9302232265472412,-9.372281074523926,-29.29253578186035,-28.23666381835938,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.914 +0100,160,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.909421,-9.968772888183594,-29.12141609191895,-28.26127624511719,165.9503173828125,162.6767425537109,18.0406608581543,201898.899480875,0.16357421875,-0.2936553955078125,-0.93206787109375,201898.899480875,0.2348567247390747,0.4579515755176544,1.584012508392334,201898.895444875,-16.64314270019531,-60.11817932128906,-181.3642883300781,201898.892032875,-2.868001101824446,-0.04804330412931802,0.3743541489854726,0.2168695032596588,0.4623207747936249,1.521657228469849,0.1870486438274384,0.05459129810333252,0.001111388206481934,XArbitraryCorrectedZVertical,-0.001989802441957234,0.1875127260788946,0.9736833559734919,-0.129521052544112,-0.044698815792799,-0.3656714856624603,-0.9296700358390808,-9.704566955566406,-29.1988582611084,-28.176025390625,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.925 +0100,161,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.909421,-9.968772888183594,-29.12141609191895,-28.26127624511719,165.9503173828125,162.6767425537109,18.0406608581543,201898.909409875,0.16021728515625,-0.2996826171875,-0.9311370849609375,201898.909409875,0.2550088465213776,0.4315990805625916,1.655076861381531,201898.905590875,-16.989501953125,-59.95773315429688,-181.1387939453125,201898.901962875,-2.851220853112847,-0.04966330817439221,0.3758902568449609,0.2456721216440201,0.4473138749599457,1.602930068969727,0.2041517198085785,0.0715998113155365,-0.003537416458129883,XArbitraryCorrectedZVertical,-0.002887843471260393,0.1883468039284411,0.9724259757781253,-0.1374945402418967,-0.04617688804864883,-0.3671007752418518,-0.9290342926979065,-9.968772888183594,-29.12141609191895,-28.26127624511719,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.934 +0100,162,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.929205,-10.65131187438965,-28.72461128234863,-28.07418823242188,163.9879150390625,160.7143402099609,18.04072380065918,201898.919339875,0.153289794921875,-0.303253173828125,-0.927581787109375,201898.919339875,0.2603982985019684,0.4241038858890533,1.724045753479004,201898.915737875,-17.36361694335938,-59.64875793457031,-181.1233825683594,201898.911891875,-2.833629603127224,-0.05185695467707977,0.3775838411005826,0.2616870105266571,0.4176875948905945,1.670462608337402,0.2105670869350433,0.07070267200469971,-0.004278421401977539,XArbitraryCorrectedZVertical,-0.003610719783323821,0.1892952580448895,0.9710300674998731,-0.1457899336379619,-0.04818245023488998,-0.3686755895614624,-0.9283085465431213,-10.29175186157227,-28.98459053039551,-28.12422180175781,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.945 +0100,163,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.929205,-10.65131187438965,-28.72461128234863,-28.07418823242188,163.9879150390625,160.7143402099609,18.04072380065918,201898.929269875,0.1599273681640625,-0.292266845703125,-0.941558837890625,201898.929269875,0.2521584630012512,0.4557241201400757,1.802803158760071,201898.925883875,-17.72621154785156,-59.74786376953125,-181.3437957763672,201898.921821875,-2.815280122624212,-0.0544644298823618,0.379288379044667,0.2660463452339172,0.4218660891056061,1.745278239250183,0.205781564116478,0.06746482849121094,0.0005791783332824707,XArbitraryCorrectedZVertical,-0.00422332731155288,0.1902805989784471,0.9695034071796533,-0.1543972536284033,-0.05056854337453842,-0.3702595233917236,-0.9275509119033813,-10.65131187438965,-28.72461128234863,-28.07418823242188,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.954 +0100,164,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.949074,-11.50234413146973,-28.48831367492676,-28.15354919433594,161.8537445068359,158.5801696777344,18.04079437255859,201898.939198875,0.1676788330078125,-0.27972412109375,-0.96014404296875,201898.939198875,0.237118273973465,0.4948627352714539,1.884257793426514,201898.936029875,-18.26626586914062,-59.42311096191406,-181.1971435546875,201898.931751875,-2.796080304141435,-0.05721189438077803,0.3808628428247703,0.2513487339019775,0.4616046547889709,1.82025933265686,0.2092119157314301,0.07449638843536377,-0.007836818695068359,XArbitraryCorrectedZVertical,-0.004857061228458123,0.1912164838111266,0.9678413728013161,-0.1633883529161587,-0.05308336392045021,-0.371721625328064,-0.9268253445625305,-11.01304244995117,-28.72151756286621,-28.21763610839844,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
2022-02-18 15:43:14.965 +0100,165,1645195394.000022,48.728685933636,9.136089129857496,435.3064,0.9996766,2.203618,60.96370419238142,93.93164948660598,2.067766978799387,6.092834916261124,-9999,1645195394.949074,-11.50234413146973,-28.48831367492676,-28.15354919433594,161.8537445068359,158.5801696777344,18.04079437255859,201898.949128875,0.181304931640625,-0.267059326171875,-0.979034423828125,201898.949128875,0.2213757932186127,0.5452162027359009,1.980426669120789,201898.946176875,-18.64208984375,-59.47433471679688,-180.8885345458984,201898.941680875,-2.776036011263099,-0.05991097145412903,0.3821915457469847,0.2346991896629333,0.4970414936542511,1.904616236686707,0.2209610342979431,0.08894366025924683,-0.02727615833282471,XArbitraryCorrectedZVertical,-0.005591534887504121,0.1920320700642558,0.9660432803437444,-0.1727795964334161,-0.05555511638522148,-0.372954785823822,-0.9261848330497742,-11.50234413146973,-28.48831367492676,-28.15354919433594,-1,2,201896.4367121667,unknown,2,2022-02-18 15:43:12.449 +0100,2022-02-18 15:39:21.174 +0100,8,1.202161,0,0,8.226965,0,0,2022-02-18 15:43:12.449 +0100,201895.265148,0,0.0501709,95.1674,1645195393.363902,192.168.178.58,192.0.0.1,Bernd iPhone 13 Pro,69473898-2D6C-4C42-A77E-91017F3400EE,0,5,1645195393.334686,1,0.93,0,-160,-160,0
